level_0,level_1,1,2,3,4
"(4, 0)","(2, 7)",-54.868858129153125,-59.534482524504824,-53.32948315872187,-56.36865557994153
"(5, 13)","(3, 11)",-65.61713871145606,-65.20431140101988,-503.5,-65.34682531650793
"(5, 13)","(1, 4)",-78.75341242552753,-89.64631829534082,-512.5,-89.64631829534082
"(4, 2)","(2, 8)",-48.093697223179745,-50.70428942247344,-49.28215821856875,-507.5
"(4, 1)","(2, 8)",-51.058620634462315,-49.87593581887968,-48.596187906562506,-49.45650455653593
"(5, 8)","(4, 11)",-44.403790839588574,-43.86571211720031,-45.01259018292204,-754.5
"(5, 7)","(4, 11)",-45.91231401007039,-42.91633614924557,-42.20774003578582,-44.27992556653848
"(4, 6)","(4, 11)",-504.5,-41.863582128176475,-43.55934389772157,-43.16952426372606
"(0, 6)","(3, 11)",0.0,0.0,0.0,0.0
"(2, 11)","(2, 12)",0.0,0.0,0.0,0.0
"(5, 11)","(4, 11)",-57.7330731896508,-55.846323234121535,-55.17986929433524,-753.75
"(1, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(5, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(2, 3)","(3, 10)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 7)",-80.1743850848525,-80.1574458354455,-508.0,-74.98771679214852
"(3, 3)","(3, 11)",0.0,0.0,0.0,0.0
"(5, 11)","(1, 7)",-75.42233304769735,-70.75252156421362,-69.29311171257504,-509.5
"(2, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 13)","(4, 11)",-56.39952465651067,-54.83789578793324,-57.70331660959317,-54.21590446767607
"(0, 13)","(4, 11)",-56.77677640817646,-56.92495355066343,-56.166907608402816,-56.77677640817646
"(2, 13)","(4, 11)",-53.93427962291523,-55.51422129442269,-503.0,-53.94821321803464
"(3, 13)","(4, 11)",-54.67275084793088,-56.30714584427099,-502.5,-54.50624305048182
"(1, 3)","(1, 7)",-51.537819644831366,-507.5,-52.66919295666855,-51.107636034726625
"(0, 3)","(1, 7)",-51.71902978577355,-52.23693622061356,-49.4681932565375,-52.37240239942177
"(5, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(1, 3)","(3, 9)",-56.31099222161803,-506.5,-53.81827600229979,-58.00660825251839
"(0, 3)","(3, 9)",-54.86140690677422,-57.45080059325029,-50.84044942685,-52.62986236560478
"(2, 6)","(4, 11)",0.0,0.0,0.0,0.0
"(1, 12)","(1, 8)",-74.70372465734287,-760.5,-70.87734218277106,-75.23147518144413
"(0, 12)","(1, 8)",-75.10358826117977,-76.33556537199728,-75.00408972616995,-71.42052656238977
"(5, 11)","(1, 11)",-51.87634637870631,-48.88986953422811,-50.312634021548504,-505.5
"(5, 10)","(1, 11)",-49.030727120237074,-48.52146380668434,-506.0,-50.86367350850261
"(4, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 8)",0.0,0.0,0.0,0.0
"(3, 8)","(2, 11)",-51.211205852999846,-50.087841046102724,-52.83049644299924,-54.724557754749114
"(2, 8)","(2, 11)",-50.354461874876975,-53.383301147008396,-51.61134863320676,-503.5
"(1, 8)","(2, 11)",-53.14539861706852,-51.12856792985549,-48.67523856409343,-504.0
"(0, 8)","(2, 11)",-48.88986953422811,-51.63822798658911,-53.590447623500765,-504.5
"(4, 8)","(2, 11)",-50.100445840715466,-45.44121418272171,-47.149044878006265,-504.5
"(3, 7)","(2, 11)",-51.19738011657947,-49.03574519396598,-505.5,-49.053286721090856
"(2, 7)","(2, 11)",-51.119391275636644,-50.911432550478864,-505.0,-52.38806904025314
"(1, 7)","(2, 11)",-50.49140585354783,-51.679759791327974,-505.5,-49.2152004832485
"(0, 7)","(2, 11)",-48.52146380668434,-52.80828155001305,-506.0,-49.01770493493661
"(4, 7)","(2, 11)",-46.65782186608904,-42.17491297756416,-42.59109519166611,-46.23681200122542
"(3, 6)","(2, 11)",0.0,0.0,0.0,0.0
"(4, 13)","(4, 11)",-57.45183718568137,-57.188566754947715,-753.0,-56.67324474934606
"(5, 2)","(2, 7)",-51.13347941920482,-50.366734094348445,-58.15041885764648,-508.0
"(5, 1)","(2, 7)",-61.245390950920275,-57.71810254777031,-57.986028452925,-55.48135819562194
"(5, 0)","(2, 7)",-52.32952718997187,-56.29223222309531,-56.29223222309531,-59.90768382623385
"(1, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(0, 2)","(3, 9)",-47.403985029975004,-48.51425954563359,-44.315532582812494,-44.4119633711625
"(1, 2)","(3, 9)",-48.97133199691763,-45.417253465370315,-43.003356571249995,-52.35615337315709
"(0, 1)","(3, 9)",-42.0771196928125,-37.99715934375,-38.47206403125,-37.081937191875
"(1, 1)","(3, 9)",-35.48831390625,-36.908682053906254,-38.57901709375,-42.654689194743746
"(0, 0)","(3, 9)",-35.730898875,-37.675676125,-35.730898875,-39.79628113265625
"(1, 0)","(3, 9)",-37.399871379375,-40.316654629687505,-42.0771196928125,-36.3865425984375
"(1, 11)","(1, 12)",-29.875799399936753,-30.924657079596535,-33.714295097598736,-24.505464129799996
"(0, 11)","(1, 12)",-27.514869497194187,-26.468814126575886,-27.56919836409928,-27.31052698460055
"(0, 10)","(1, 12)",-27.583482552412562,-31.59981114429217,-504.5,-28.329658976963728
"(1, 10)","(1, 12)",-31.861310604641858,-29.274342970898438,-504.0,-29.7275918948107
"(0, 9)","(1, 12)",0.0,0.0,0.0,0.0
"(2, 6)","(2, 11)",0.0,0.0,0.0,0.0
"(1, 11)","(2, 11)",-57.37203283440395,-57.491372347291076,-56.77923752219213,-54.43803551613507
"(0, 11)","(2, 11)",-57.17847215194446,-56.739862095587,-58.10096030510203,-56.777067205813
"(2, 11)","(1, 12)",-27.800563751891275,-26.328705644517186,-31.08356765888147,-503.0
"(2, 10)","(1, 12)",-30.443139292862348,-28.26668133587461,-504.5,-29.044081969477936
"(1, 9)","(1, 12)",0.0,0.0,0.0,0.0
"(5, 13)","(2, 7)",-75.26962205025895,-75.0973644748563,-508.5,-79.39875895639256
"(0, 9)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 13)","(4, 11)",-56.88241318006074,-54.50624305048182,-502.5,-54.50624305048182
"(4, 12)","(4, 11)",0.0,0.0,0.0,0.0
"(1, 3)","(3, 10)",-43.285380459525,-506.5,-42.80980058203125,-50.429317282623785
"(0, 3)","(3, 10)",-44.44123596560156,-43.02793435992187,-44.061455640000005,-41.541454568470016
"(1, 6)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 12)","(2, 11)",-53.54729310688251,-503.0,-55.201474690043604,-53.123403629425994
"(0, 12)","(2, 11)",-54.21590446767607,-53.60540279694093,-56.59282424011256,-55.3916155153035
"(2, 12)","(2, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(1, 8)",-73.33480430134216,-75.40599909932953,-70.81837662904232,-73.33480430134216
"(1, 13)","(1, 8)",-73.88915099710394,-79.55536853357037,-72.62835368663187,-75.10358826117977
"(2, 13)","(1, 8)",-75.71706585171069,-79.14403569090717,-507.0,-73.33480430134216
"(2, 2)","(3, 9)",-40.20519711023437,-35.9145024375,-39.29012832234375,-506.5
"(2, 1)","(3, 9)",-38.8769664271875,-38.502158412792184,-38.163970505,-35.237876176875005
"(2, 0)","(3, 9)",-38.0761764740625,-36.8901662540625,-39.601995005000006,-39.87454632872812
"(3, 2)","(3, 9)",-32.795156859375,-36.1268972565625,-33.029883879375,-506.0
"(3, 1)","(3, 9)",-34.84105864734375,-32.883652125,-35.4318886875,-35.70414448640625
"(3, 0)","(3, 9)",-34.58049534375,-38.777652140624994,-37.126870317187496,-34.4646731875
"(1, 12)","(1, 7)",-66.89419030007807,-508.0,-65.8837012670778,-63.62995495292977
"(0, 12)","(1, 7)",-62.891130279300995,-66.72040224840653,-66.9455483424579,-67.06112544001526
"(4, 12)","(1, 11)",0.0,0.0,0.0,0.0
"(5, 6)","(4, 11)",-41.66567087737073,-39.69937947819628,-41.545696662013405,-40.64968325857758
"(5, 5)","(4, 11)",-42.361366019534465,-42.53828230099567,-40.32170016218231,-40.79867608431323
"(4, 5)","(4, 11)",-38.80641878817822,-42.07508552315292,-41.71432001131896,-38.812839665052365
"(3, 5)","(4, 11)",-32.71222006421875,-37.9505472430672,-36.494695685192326,-504.5
"(2, 5)","(4, 11)",-31.161079066875,-33.8297006910969,-29.609928898834735,-505.0
"(1, 5)","(4, 11)",-31.4115453790625,-28.965198405477622,-28.82098540625,-505.5
"(0, 5)","(4, 11)",-24.776587499999998,-28.910012349375002,-28.024893343749998,-506.0
"(5, 4)","(4, 11)",-39.707854380406964,-37.927288509567276,-506.0,-42.46282283552824
"(4, 4)","(4, 11)",-39.776851323231455,-41.5310698946473,-505.5,-35.99409044124367
"(3, 4)","(4, 11)",-35.44232471015955,-33.17510871719655,-759.0,-34.72058098731445
"(2, 4)","(4, 11)",-30.3559675625,-29.236189817226563,-759.75,-31.422274214495314
"(1, 4)","(4, 11)",-28.630386625,-24.076321378125,-26.030953124999996,-30.042308174062498
"(0, 4)","(4, 11)",-27.790699125,-27.9870585,-29.9192964375,-25.886141562499997
"(5, 3)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(5, 8)","(2, 11)",-43.677099007470474,-43.23765206701944,-45.28844326607013,-505.0
"(5, 7)","(2, 11)",-43.45623386349711,-41.37522382861885,-38.248506657167184,-42.07446523631961
"(4, 6)","(2, 11)",-505.5,-35.92390498510781,-36.4380782421875,-35.94945787926797
"(5, 12)","(1, 8)",0.0,0.0,0.0,0.0
"(4, 1)","(3, 9)",-33.486466125,-33.1845989375,-37.363098125,-32.819910390625
"(4, 0)","(3, 9)",-35.4035582859375,-28.646625,-31.760799000000002,-34.88509003125
"(4, 2)","(3, 9)",-34.8347163328125,-33.9939731296875,-38.06566303125,-506.5
"(5, 2)","(2, 8)",-48.041778385495206,-50.366734094348445,-50.01605441700468,-508.0
"(5, 1)","(2, 8)",-50.868338005209374,-44.552244380625,-47.8570535421875,-46.905041399568745
"(4, 0)","(2, 8)",-49.433710172160936,-50.712952703906254,-53.32948315872187,-48.32527359247187
"(5, 0)","(2, 8)",-45.4550269275,-47.0273690684375,-47.0273690684375,-53.45222614309688
"(2, 3)","(3, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(2, 11)",-52.539473777061765,-54.22572432103976,-53.93403862948289,-52.539473777061765
"(1, 13)","(2, 11)",-52.72965079983889,-53.9510022240726,-54.90362197806368,-54.21590446767607
"(2, 13)","(2, 11)",-55.78650038133225,-54.79364296839858,-503.0,-53.94821321803464
"(3, 13)","(2, 11)",-56.22005568664426,-56.211161853670504,-503.5,-54.21590446767607
"(1, 3)","(1, 8)",-42.765775549218745,-507.5,-43.117546575,-47.79465032032812
"(0, 3)","(1, 8)",-44.44123596560156,-41.406368446406255,-43.5128891221875,-40.759991164911725
"(0, 2)","(1, 8)",-39.601995005000006,-41.3654827865625,-38.005428374999994,-36.044104531904786
"(1, 2)","(1, 8)",-34.08377472375,-35.958265390625,-36.90241090625,-38.423012414039064
"(0, 1)","(1, 8)",-33.7458489375,-31.140817687499997,-33.6191551875,-40.3017208125
"(1, 1)","(1, 8)",-33.306121875,-25.6202125,-29.95156875,-31.12958025
"(0, 0)","(1, 8)",-26.865225,-24.877712499999998,-26.865225,-30.33951775
"(1, 0)","(1, 8)",-26.741475,-29.042099999999998,-25.3727125,-24.4977125
"(0, 9)","(1, 11)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(1, 6)","(4, 11)",0.0,0.0,0.0,0.0
"(3, 13)","(1, 8)",-76.86308110069564,-76.00412113130793,-507.5,-70.5766746279045
"(1, 12)","(1, 13)",-19.70248902,-990.28125,-27.104890029668585,-24.495892827813357
"(0, 12)","(1, 13)",-19.626680568544923,-24.371209423918728,-25.462373390021735,-13.840898
"(2, 12)","(1, 13)",0.0,0.0,0.0,0.0
"(5, 2)","(3, 9)",-35.8335792553125,-29.775749062499997,-31.5714553125,-507.0
"(5, 1)","(3, 9)",-31.904480629687498,-28.0865625,-33.7458489375,-28.847624062499996
"(5, 0)","(3, 9)",-33.16726415625,-33.7458489375,-33.7458489375,-27.705312499999998
"(5, 12)","(1, 11)",0.0,0.0,0.0,0.0
"(4, 13)","(2, 11)",-57.105375847611896,-57.17305965669061,-504.0,-56.77677640817646
"(4, 3)","(4, 11)",0.0,0.0,0.0,0.0
"(5, 12)","(1, 7)",0.0,0.0,0.0,0.0
"(5, 13)","(2, 11)",-57.590184112106186,-58.37719308562419,-504.5,-58.37719308562419
"(3, 3)","(4, 11)",0.0,0.0,0.0,0.0
"(1, 3)","(3, 11)",-37.859125397343746,-506.5,-31.6899620625,-33.34639360563125
"(0, 3)","(3, 11)",-37.126870317187496,-30.6239615625,-33.25876875,-35.34985029703125
"(0, 2)","(3, 10)",-39.601995005000006,-41.23442369390625,-37.502205187499996,-37.68587785200937
"(1, 2)","(3, 10)",-33.449320910625,-35.055818453125,-38.064745406250005,-41.64495179214843
"(0, 1)","(3, 10)",-33.7458489375,-35.35614846875,-32.3475553125,-40.5606538275
"(1, 1)","(3, 10)",-37.660939428281246,-30.737636625,-35.4796395625,-35.33887669997812
"(0, 0)","(3, 10)",-26.865225,-30.361886625000004,-26.865225,-29.583274848437497
"(1, 0)","(3, 10)",-26.741475,-30.0963125,-33.7458489375,-35.302495506562494
"(3, 8)","(1, 11)",-39.037905267884014,-37.13480321443946,-39.19619551219172,-35.474526385877134
"(2, 8)","(1, 11)",-38.85902370641381,-38.47140643298906,-40.09334923725803,-504.5
"(1, 8)","(1, 11)",-39.81034539444381,-40.03560698215993,-41.644742947598786,-504.0
"(0, 8)","(1, 11)",-39.306956424563126,-40.88760827814339,-39.23715586208222,-504.5
"(4, 8)","(1, 11)",-37.05017101588516,-36.90742029234375,-33.44454625569038,-758.25
"(3, 7)","(1, 11)",-34.605349858912746,-35.67761709375,-506.5,-38.77423238909521
"(2, 7)","(1, 11)",-38.292453765228615,-39.658884129194035,-506.0,-36.84252229967285
"(1, 7)","(1, 11)",-37.934639611911024,-41.32340906996433,-758.25,-39.61191258610789
"(0, 7)","(1, 11)",-37.927288509567276,-38.84231195568027,-506.0,-38.74404521692383
"(4, 7)","(1, 11)",-29.086768859765623,-31.9910744728125,-27.608146875,-33.24145744554258
"(3, 6)","(1, 11)",0.0,0.0,0.0,0.0
"(1, 6)","(2, 11)",0.0,0.0,0.0,0.0
"(1, 11)","(1, 13)",-24.0975239865419,-22.926207587553122,-23.65362494021484,-22.74231817571396
"(0, 11)","(1, 13)",-20.73924345061406,-20.842033394125494,-19.89815990132813,-19.64560057894344
"(2, 11)","(1, 13)",-21.630522063299573,-21.1065775,-20.377126248046874,-503.0
"(1, 10)","(1, 13)",-19.61351934625,-20.105901533203124,-504.0,-20.26763651222695
"(0, 10)","(1, 13)",-19.800997502500003,-19.08727533875,-504.5,-19.866896582236574
"(2, 10)","(1, 13)",-17.5454654240625,-18.5448324375,-504.5,-17.67197371875
"(1, 9)","(1, 13)",0.0,0.0,0.0,0.0
"(4, 13)","(1, 8)",-78.52088740377089,-72.8825312761829,-508.0,-74.98771679214852
"(0, 2)","(1, 7)",-47.403985029975004,-41.6199628125,-44.7784316372875,-48.27496962147656
"(1, 2)","(1, 7)",-43.76504975822901,-45.51013102453125,-41.952649833124994,-50.20903337526086
"(0, 1)","(1, 7)",-42.0771196928125,-45.20477510402857,-39.30026090625,-41.723615984999995
"(1, 1)","(1, 7)",-40.7526822240625,-38.179742625,-37.1431489375,-44.52885061729922
"(0, 0)","(1, 7)",-35.730898875,-32.4148125,-35.730898875,-42.87124430484375
"(1, 0)","(1, 7)",-36.819336375,-30.436867687499998,-33.7458489375,-37.600672875
"(0, 11)","(1, 11)",-30.877295149708218,-32.88605046280988,-30.455739202477602,-29.49011078379918
"(2, 2)","(3, 10)",-31.912480129687502,-26.472265625,-30.926355375,-506.5
"(2, 1)","(3, 10)",-28.323536562499996,-27.202225,-23.140175,-27.423167812500004
"(2, 0)","(3, 10)",-31.959764125,-26.59404375,-23.880200000000002,-23.7464625
"(0, 6)","(4, 11)",0.0,0.0,0.0,0.0
"(3, 11)","(1, 12)",-24.500154694172927,-25.924003259062502,-27.41544938671875,-503.5
"(3, 10)","(1, 12)",-28.467361984090232,-24.94668729883372,-23.593626171874998,-23.780344708984373
"(2, 9)","(1, 12)",0.0,0.0,0.0,0.0
"(0, 9)","(1, 13)",0.0,0.0,0.0,0.0
"(0, 2)","(3, 11)",-23.880200000000002,-24.998287500000004,-26.685187499999998,-27.724499062499998
"(1, 2)","(3, 11)",-23.75645,-21.268124999999998,-26.303325,-30.586043254375
"(0, 1)","(3, 11)",-25.3727125,-20.06375,-22.30875,-21.051167812499997
"(1, 1)","(3, 11)",-16.9575,-17.085,-21.0625,-25.65530625
"(0, 0)","(3, 11)",-17.955,-22.795,-17.955,-21.1439625
"(1, 0)","(3, 11)",-17.7075,-14.0,-16.9575,-17.56875
"(2, 2)","(1, 7)",-41.83278671023664,-34.002961375,-39.380604625000004,-507.5
"(2, 1)","(1, 7)",-36.1104196875,-32.532525,-34.0304625,-32.0120176875
"(2, 0)","(1, 7)",-36.444273374999995,-32.175655125000006,-35.730898875,-29.981781249999997
"(0, 13)","(1, 13)",-13.837074124694823,-8.9302,-19.621685977851563,-13.833250249389648
"(1, 13)","(2, 13)",-13.428426773437499,-4.98,-13.343903350585936,-8.907073828125
"(0, 13)","(2, 13)",-9.925249687500001,-8.857185937499999,-11.0533125,-9.925249687500001
"(2, 13)","(3, 13)",-8.20525625,-2.0,-988.3125,-4.917890625
"(1, 13)","(3, 13)",-5.925,-4.87125,-6.172499999999999,-5.9700500000000005
"(0, 13)","(3, 13)",-4.9875,-6.59375,-6.4875,-4.9875
"(3, 13)","(4, 13)",0.0,0.0,0.0,0.0
"(2, 2)","(1, 8)",-32.2524739734375,-33.617108875,-30.07531875,-507.5
"(2, 1)","(1, 8)",-24.127700000000004,-28.5471,-28.0149553125,-27.704075000000003
"(2, 0)","(1, 8)",-28.145331249999998,-23.307499999999997,-26.865225,-27.8279125
"(3, 2)","(1, 7)",-33.62294703875,-23.92875,-27.360225,-508.0
"(3, 1)","(1, 7)",-25.8677125,-26.35125,-29.750655125,-26.1127375
"(3, 0)","(1, 7)",-33.306523874999996,-24.55375,-28.3577375,-31.790475
"(0, 12)","(1, 11)",-23.701992514987502,-24.888012080390624,-28.34777430799428,-24.62951222296875
"(1, 12)","(1, 11)",-20.779295390625002,-504.0,-21.543440876953124,-23.053391392421876
"(0, 13)","(1, 11)",-22.2761221903125,-21.3010627059375,-26.180142320283203,-22.2761221903125
"(1, 13)","(1, 11)",-23.313294310781252,-20.261108812499998,-23.503856349902343,-23.701992514987502
"(2, 2)","(3, 11)",-19.0276875,-11.375,-14.715,-506.5
"(2, 1)","(3, 11)",-20.141512499999997,-10.5,-15.7125,-10.7125
"(2, 0)","(3, 11)",-8.5,-11.25,-8.0,-11.46
"(3, 2)","(3, 11)",-7.0,-7.0,-7.0,-506.0
"(3, 1)","(3, 11)",-7.5,-7.5,-7.5,0.0
"(2, 3)","(4, 11)",0.0,0.0,0.0,0.0
"(0, 12)","(1, 12)",-23.584173854737877,-502.5,-27.39098391638706,-24.59128853350713
"(1, 12)","(2, 12)",0.0,0.0,0.0,0.0
"(3, 2)","(3, 10)",-30.9914990625,-23.752074999999998,-23.9716,-506.0
"(3, 1)","(3, 10)",-18.83649375,-24.438937499999998,-22.5114375,-24.783393750000002
"(3, 0)","(3, 10)",-28.4163614375,-26.8380054375,-22.3876875,-20.400175
"(2, 6)","(1, 11)",0.0,0.0,0.0,0.0
"(0, 13)","(1, 7)",-66.82182592175731,-65.32719253254156,-66.64840191630113,-66.82182592175731
"(1, 13)","(1, 7)",-64.2110117645034,-67.76292738078064,-61.29801625226527,-62.891130279300995
"(2, 13)","(1, 7)",-64.31728143163211,-68.97830033490479,-508.0,-66.82182592175731
"(3, 13)","(1, 7)",-65.57513475113261,-66.49601808785405,-508.5,-62.06283574292826
"(2, 12)","(1, 12)",0.0,0.0,0.0,0.0
"(3, 2)","(1, 8)",-32.97891516125,-23.92875,-22.758975,-508.0
"(3, 1)","(1, 8)",-25.8677125,-23.307499999999997,-18.9525,-21.557499999999997
"(3, 0)","(1, 8)",-22.016475,-19.7025,-18.9525,-26.617725
"(0, 13)","(1, 12)",-24.13554723336099,-24.05741176730426,-23.14296649008046,-24.13554723336099
"(1, 13)","(1, 12)",-23.222596967189116,-24.38532065914224,-24.170129227205862,-23.584173854737877
"(2, 13)","(1, 12)",-24.844494121511005,-23.8005270149875,-503.0,-24.13554723336099
"(1, 11)","(1, 10)",-17.72758125,-17.368706250000002,-504.5,-17.973612
"(0, 11)","(1, 10)",-13.4326125,-16.8776816875,-12.33,-14.925125000000001
"(2, 11)","(1, 10)",-16.001926140625,-12.716249999999999,-11.83125,-505.0
"(1, 10)","(1, 9)",0.0,0.0,0.0,0.0
"(0, 6)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 8)","(1, 11)",-35.76157671247969,-32.1766209415625,-34.693241203125,-506.0
"(5, 7)","(1, 11)",-27.953924166796874,-27.790699125,-29.225039062500002,-31.3681834415625
"(4, 6)","(1, 11)",-506.5,-29.0425303125,-23.317500000000003,-21.028774268437495
"(5, 6)","(2, 11)",-35.70049252125,-32.1766209415625,-32.0077281075,-35.76230043047079
"(5, 5)","(2, 11)",-30.001427375,-27.790699125,-25.914703125,-28.87509086045
"(4, 5)","(2, 11)",-27.60390740625,-29.49852028125,-31.618058343749997,-30.2286162665625
"(3, 5)","(2, 11)",-18.624375,-27.6610951446875,-21.207637499999997,-505.5
"(2, 5)","(2, 11)",-13.9725,-15.296399999999998,-19.209525,-757.5
"(1, 5)","(2, 11)",-9.75,-14.2976625,-6.5,-505.5
"(0, 5)","(2, 11)",-6.5,-6.0,-7.0,0.0
"(5, 4)","(2, 11)",-22.9445625,-22.3876875,-508.0,-23.194361625
"(4, 4)","(2, 11)",-25.355334374999998,-26.0631553125,-507.5,-28.326655531249997
"(3, 4)","(2, 11)",-18.740625,-24.705570531250004,-507.0,-20.62275
"(2, 4)","(2, 11)",-16.6425,-17.389174125,-506.5,-16.307499999999997
"(1, 4)","(2, 11)",-7.0,-14.553899999999999,-7.0,-12.2175
"(0, 4)","(2, 11)",-7.0,-6.5,-7.5,0.0
"(5, 3)","(2, 11)",0.0,0.0,0.0,0.0
"(4, 11)","(1, 12)",-28.22473549734082,-26.3868862859375,-27.7257697565625,-504.0
"(4, 10)","(1, 12)",-24.31049910272158,-27.732696409687502,-505.5,-25.742893710696507
"(3, 9)","(1, 12)",-504.5,-505.5,-17.82,-16.0030288125
"(3, 11)","(1, 13)",-18.89112778125,-21.979341253125,-17.05545,-503.5
"(4, 3)","(2, 11)",0.0,0.0,0.0,0.0
"(5, 13)","(1, 8)",-75.38234151894355,-70.75252156421362,-508.5,-70.75252156421362
"(1, 12)","(2, 13)",-11.062574999999999,-502.0,-9.15375,-8.844393652343749
"(0, 12)","(2, 13)",-8.955074999999999,-10.120743749999999,-10.274999999999999,-9.8277653125
"(2, 12)","(2, 13)",0.0,0.0,0.0,0.0
"(4, 2)","(1, 7)",-19.4325,-14.25,-9.5,-508.5
"(4, 1)","(1, 7)",-18.2025,-22.2025,-19.95,-17.7075
"(4, 0)","(1, 7)",-23.6314875,-20.7,-19.95,-26.2775
"(4, 1)","(3, 10)",-21.6352,-23.140175,-15.7125,-22.4149178125
"(4, 0)","(3, 10)",-26.370680250000003,-20.815,-23.880200000000002,-18.2851875
"(4, 2)","(3, 10)",-26.4859454375,-16.8375,-22.1401875,-506.5
"(2, 13)","(1, 11)",-22.0860059824875,-17.442,-504.0,-17.8654494375
"(1, 3)","(4, 11)",-22.263937499999997,-506.5,-25.652662499999998,-29.096344707171877
"(0, 3)","(4, 11)",-22.3876875,-28.26686746875,-25.437075,-25.730242187500004
"(4, 13)","(1, 7)",-62.89696705550639,-67.63772793729703,-509.0,-65.51077106197984
"(3, 12)","(1, 12)",0.0,0.0,0.0,0.0
"(2, 12)","(3, 13)",0.0,0.0,0.0,0.0
"(3, 13)","(1, 12)",-23.991553004973426,-21.9125224715625,-503.5,-23.701992514987502
"(1, 12)","(1, 10)",-13.316375,-505.0,-17.774139062499998,-15.1850625
"(0, 12)","(1, 10)",-14.925125000000001,-12.825,-15.10014375,-10.9725
"(2, 12)","(1, 10)",0.0,0.0,0.0,0.0
"(5, 11)","(1, 12)",-29.25917559225668,-29.627490643734376,-26.309654043887498,-504.5
"(5, 10)","(1, 12)",-24.8432792271875,-27.2263715659375,-506.0,-29.471240643734376
"(4, 9)","(1, 12)",0.0,0.0,0.0,0.0
"(3, 10)","(1, 13)",-17.559310238125,-17.4701375,-18.8543046875,-16.0646875
"(2, 9)","(1, 13)",0.0,0.0,0.0,0.0
"(3, 3)","(2, 11)",0.0,0.0,0.0,0.0
"(4, 12)","(1, 12)",0.0,0.0,0.0,0.0
"(4, 11)","(1, 13)",-18.4133083125,-22.22194275,-19.660549312500002,-504.0
